time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
2015-08-06,29.7,24.4,0.5,22.9,79
2015-08-07,29.8,24.8,0.0,35.2,72
2015-08-08,28.9,24.4,0.0,33.2,66
2015-08-09,29.5,23.6,0.0,25.1,72
2015-08-10,27.6,23.3,0.4,16.6,76
2015-08-11,28.1,22.4,0.0,10.2,77
2015-08-12,29.2,22.5,0.0,9.8,78
2015-08-13,29.3,23.6,0.0,13.8,74
2015-08-14,30.9,24.1,0.0,17.4,73
2015-08-15,30.5,23.8,0.0,17.0,73
2015-08-16,30.1,23.2,0.0,14.8,73
2015-08-17,30.7,23.9,0.0,15.9,72
2015-08-18,28.3,23.5,0.1,13.7,78
2015-08-19,29.4,24.3,0.2,23.5,73
2015-08-20,29.8,23.9,0.0,26.8,69
2015-08-21,27.9,24.1,1.8,28.6,74
2015-08-22,26.5,23.3,0.7,30.3,71
2015-08-23,24.9,22.2,2.0,25.8,73
2015-08-24,26.4,21.9,0.2,25.6,67
2015-08-25,28.3,21.7,0.0,25.3,66
2015-08-26,26.9,21.7,0.0,25.0,63
2015-08-27,27.6,21.7,0.0,27.4,59
2015-08-28,28.5,21.2,0.0,26.7,61
2015-08-29,29.7,21.9,0.0,22.9,62
2015-08-30,29.9,21.5,0.0,25.0,68
2015-08-31,28.6,22.1,0.0,26.5,69
2015-09-01,30.7,21.7,0.0,22.2,62
2015-09-02,28.5,21.1,0.0,14.5,79
2015-09-03,28.5,21.5,0.0,16.5,82
2015-09-04,28.1,22.8,0.0,12.4,78
2015-09-05,29.0,20.4,0.0,8.9,77
2015-09-06,32.1,22.1,0.0,18.6,61
2015-09-07,26.5,23.1,0.0,27.5,63
2015-09-08,25.3,21.2,1.3,28.9,69
2015-09-09,25.5,21.3,0.0,27.4,60
2015-09-10,27.4,21.8,0.0,25.3,69
2015-09-11,27.3,21.7,0.0,18.4,83
2015-09-12,23.6,20.3,10.7,24.3,87
2015-09-13,24.0,20.4,5.7,25.8,81
2015-09-14,23.5,20.4,0.0,26.3,77
2015-09-15,24.1,20.1,0.0,21.4,71
2015-09-16,24.6,20.1,0.0,21.6,76
2015-09-17,25.5,20.4,0.0,24.3,77
2015-09-18,25.6,19.8,0.0,25.5,72
2015-09-19,25.3,20.9,0.0,24.7,70
2015-09-20,24.7,20.1,0.0,13.2,79
2015-09-21,25.5,18.7,0.0,17.7,79
2015-09-22,25.4,20.4,0.5,23.4,77
2015-09-23,25.4,21.0,0.9,16.9,80
2015-09-24,23.8,21.1,2.4,19.1,80
2015-09-25,26.5,20.9,0.0,10.8,68
2015-09-26,27.0,18.7,0.0,17.8,80
2015-09-27,26.0,22.0,0.1,18.3,84
2015-09-28,24.4,21.0,5.3,19.4,87
2015-09-29,21.9,17.0,35.1,38.5,90
2015-09-30,17.3,16.5,18.6,34.3,83
2015-10-01,18.6,16.8,3.8,28.6,74
2015-10-02,19.2,16.8,3.8,22.3,78
2015-10-03,21.6,17.5,0.1,19.0,78
2015-10-04,22.0,17.6,0.0,17.9,80
2015-10-05,21.8,17.8,0.0,10.6,86
2015-10-06,19.3,16.4,8.9,17.8,89
2015-10-07,19.6,15.6,1.7,11.9,87
2015-10-08,19.1,16.4,0.2,25.1,87
2015-10-09,19.4,15.7,0.0,24.5,71
2015-10-10,20.8,15.3,0.0,19.7,71
2015-10-11,21.8,17.0,7.0,19.3,83
2015-10-12,23.1,17.2,6.3,18.7,84
2015-10-13,16.6,14.2,4.7,19.8,83
2015-10-14,18.3,14.9,0.7,24.0,76
2015-10-15,17.9,15.0,0.0,27.9,73
2015-10-16,19.0,14.9,0.0,27.4,74
2015-10-17,19.2,16.3,1.3,20.3,84
2015-10-18,19.0,15.3,0.0,13.2,83
2015-10-19,19.6,15.3,0.0,11.0,85
2015-10-20,19.9,14.7,0.0,11.6,90
2015-10-21,18.0,14.5,12.4,23.8,92
2015-10-22,18.2,14.9,17.0,20.4,89
2015-10-23,18.1,14.8,32.9,37.8,93
2015-10-24,14.6,13.1,8.1,33.3,81
2015-10-25,15.6,12.6,0.0,21.2,74
2015-10-26,16.8,12.7,0.0,21.5,72
2015-10-27,16.0,12.9,0.0,26.2,70
2015-10-28,14.5,11.5,0.0,28.6,62
2015-10-29,15.4,12.4,0.0,29.0,65
2015-10-30,15.5,12.8,0.0,31.3,71
2015-10-31,14.6,12.6,0.0,37.1,65
2015-11-01,13.5,11.8,0.0,37.2,66
2015-11-02,14.1,11.2,0.0,27.5,70
2015-11-03,15.3,10.4,0.0,13.6,76
2015-11-04,15.8,11.1,0.0,17.3,79
2015-11-05,15.2,11.4,0.0,14.8,85
2015-11-06,14.3,11.9,0.0,18.1,81
2015-11-07,13.9,12.2,0.0,18.6,75
2015-11-08,13.7,10.7,0.0,12.9,78
2015-11-09,16.3,9.7,0.0,22.0,84
2015-11-10,16.0,11.4,0.0,15.5,80
2015-11-11,17.8,14.0,0.0,18.6,82
2015-11-12,17.4,13.1,0.0,10.8,86
2015-11-13,16.6,11.3,0.0,16.5,90
2015-11-14,16.0,12.5,0.0,14.8,91
2015-11-15,15.2,10.4,0.0,14.6,82
2015-11-16,14.7,9.2,0.0,20.7,84
2015-11-17,14.5,11.0,0.0,22.4,71
2015-11-18,14.4,8.6,0.0,17.4,80
2015-11-19,16.0,12.0,0.0,21.6,86
2015-11-20,17.3,11.1,0.0,26.2,79
2015-11-21,19.0,16.2,0.0,39.9,63
2015-11-22,20.1,17.1,0.0,40.3,62
2015-11-23,19.4,17.0,0.0,28.9,65
2015-11-24,18.7,14.1,0.0,15.5,74
2015-11-25,18.6,14.8,0.0,21.2,68
2015-11-26,17.4,13.5,1.3,23.1,70
2015-11-27,15.6,11.5,1.4,15.2,88
2015-11-28,14.9,12.6,17.6,27.9,83
2015-11-29,12.3,8.7,12.6,23.0,76
2015-11-30,10.3,7.8,0.1,20.2,63
2015-12-01,13.8,10.3,0.0,29.5,71
2015-12-02,12.8,7.3,2.2,27.1,64
2015-12-03,10.7,5.7,0.4,13.8,62
2015-12-04,10.3,7.9,0.2,15.6,68
2015-12-05,10.1,5.8,0.0,13.2,67
2015-12-06,10.9,6.8,0.0,6.3,70
2015-12-07,11.5,6.3,0.0,10.2,81
2015-12-08,11.1,7.1,0.0,25.8,84
2015-12-09,11.2,9.5,0.0,26.4,77
2015-12-10,10.4,9.1,0.2,28.9,75
2015-12-11,9.3,7.7,0.2,23.2,72
2015-12-12,8.3,7.1,0.0,20.5,71
2015-12-13,10.5,5.6,0.0,10.4,70
2015-12-14,10.3,4.1,0.0,14.4,84
2015-12-15,10.8,7.9,0.0,24.6,77
2015-12-16,9.5,7.4,0.0,28.8,67
2015-12-17,9.0,7.5,1.0,32.0,76
2015-12-18,9.1,7.0,0.0,25.0,73
2015-12-19,10.3,6.5,0.0,17.1,79
2015-12-20,10.1,6.6,0.0,15.3,82
2015-12-21,9.9,5.3,0.0,9.0,87
2015-12-22,9.3,4.3,0.0,13.7,90
2015-12-23,10.4,4.7,0.0,6.7,89
2015-12-24,10.6,4.5,0.0,10.5,86
2015-12-25,10.2,7.0,0.0,10.5,86
2015-12-26,11.0,7.1,0.0,11.4,83
2015-12-27,11.6,4.3,0.0,10.4,81
2015-12-28,10.2,4.1,0.0,11.5,87
2015-12-29,11.2,5.0,1.6,28.8,90
2015-12-30,6.3,0.5,6.3,32.1,79
2015-12-31,1.0,-0.5,14.2,29.1,78
2016-01-01,0.6,-3.3,12.3,28.7,75
2016-01-02,0.9,-1.8,3.1,16.6,72
2016-01-03,2.6,-2.0,5.1,23.9,80
2016-01-04,5.1,2.7,11.4,23.8,89
2016-01-05,10.3,3.7,17.6,17.8,88
2016-01-06,15.3,5.7,4.6,18.8,85
2016-01-07,15.3,6.4,5.5,33.3,69
2016-01-08,9.3,4.9,0.0,18.5,71
2016-01-09,10.8,6.9,0.0,16.3,74
2016-01-10,13.4,9.1,1.5,22.8,69
2016-01-11,14.8,10.9,1.8,29.3,80
2016-01-12,16.1,13.6,0.9,39.7,70
2016-01-13,13.6,7.4,24.8,34.6,90
2016-01-14,10.5,6.3,3.0,13.9,82
2016-01-15,10.7,5.1,0.0,22.8,77
2016-01-16,14.2,10.9,0.0,26.2,64
2016-01-17,13.3,2.2,25.1,26.7,75
2016-01-18,2.2,0.3,17.0,29.1,82
2016-01-19,1.2,-1.8,2.8,28.9,74
2016-01-20,2.7,-5.1,0.0,13.2,77
2016-01-21,4.6,0.1,0.0,12.6,77
2016-01-22,2.7,0.7,1.7,26.9,81
2016-01-23,1.2,-0.4,4.3,31.3,75
2016-01-24,1.1,-0.3,3.3,25.2,69
2016-01-25,1.4,-1.5,1.0,19.4,66
2016-01-26,3.0,-5.8,4.8,22.9,76
2016-01-27,5.9,1.2,0.2,22.9,78
2016-01-28,10.1,5.8,0.0,27.0,70
2016-01-29,10.8,7.7,0.2,19.9,79
2016-01-30,9.5,7.2,0.3,13.2,89
2016-01-31,11.0,6.5,0.0,21.1,85
2016-02-01,12.7,10.0,0.7,23.3,79
2016-02-02,11.4,5.0,0.1,17.8,86
2016-02-03,14.5,9.4,0.0,25.7,70
2016-02-04,14.4,12.5,0.0,31.9,64
2016-02-05,12.5,2.8,20.7,41.4,88
2016-02-06,5.0,2.4,14.7,38.0,75
2016-02-07,6.8,3.4,0.1,26.6,62
2016-02-08,8.7,2.1,0.0,15.7,71
2016-02-09,8.4,1.2,0.0,15.5,81
2016-02-10,13.1,6.5,0.0,28.6,65
2016-02-11,12.1,9.2,5.2,29.0,77
2016-02-12,13.7,9.3,8.1,24.0,84
2016-02-13,15.1,11.8,1.5,27.7,73
2016-02-14,16.8,13.1,0.6,35.1,73
2016-02-15,18.2,13.3,0.0,20.1,66
2016-02-16,17.6,13.0,0.0,18.9,61
2016-02-17,15.2,8.7,0.0,17.8,85
2016-02-18,11.9,7.8,0.0,20.7,90
2016-02-19,10.1,7.2,0.3,17.3,84
2016-02-20,9.1,6.1,0.2,20.1,81
2016-02-21,8.9,4.3,3.8,22.8,79
2016-02-22,10.6,3.8,0.0,16.1,81
2016-02-23,13.8,7.4,0.0,14.8,76
2016-02-24,13.8,10.8,1.6,23.2,76
2016-02-25,12.1,7.7,11.6,21.3,86
2016-02-26,14.2,6.4,0.3,10.7,88
2016-02-27,12.6,8.4,4.9,12.8,94
2016-02-28,13.1,7.7,0.0,15.6,93
2016-02-29,14.1,8.3,0.0,11.3,92
2016-03-01,15.4,8.2,0.0,11.1,91
2016-03-02,15.0,9.8,8.1,19.6,85
2016-03-03,11.0,9.0,13.9,18.9,91
2016-03-04,14.1,10.0,1.7,24.9,75
2016-03-05,10.9,7.7,4.4,16.7,81
2016-03-06,13.9,8.7,0.0,15.2,73
2016-03-07,14.9,8.8,0.0,11.5,72
2016-03-08,15.7,7.9,0.2,15.6,74
2016-03-09,16.2,9.1,0.1,17.3,75
2016-03-10,15.0,6.8,0.1,23.1,79
2016-03-11,14.7,10.0,0.0,20.5,68
2016-03-12,14.2,7.5,0.0,19.9,80
2016-03-13,11.6,8.4,0.9,29.0,89
2016-03-14,8.5,6.1,5.1,44.7,83
2016-03-15,7.7,5.6,1.0,31.7,72
2016-03-16,8.3,5.2,0.0,26.3,65
2016-03-17,7.7,4.3,0.0,17.6,66
2016-03-18,9.6,1.2,0.0,18.0,69
2016-03-19,11.1,7.3,2.5,19.2,84
2016-03-20,9.7,6.1,0.0,18.4,74
2016-03-21,14.0,6.7,0.0,22.4,73
2016-03-22,17.0,10.8,0.0,28.7,64
2016-03-23,18.7,10.4,0.1,20.1,70
2016-03-24,16.7,9.8,3.9,30.1,61
2016-03-25,8.4,7.1,16.7,26.9,84
2016-03-26,8.8,5.3,12.5,35.3,69
2016-03-27,8.4,4.4,0.0,26.6,65
2016-03-28,9.6,5.7,0.2,16.8,68
2016-03-29,12.7,5.7,0.0,20.3,67
2016-03-30,14.8,9.3,0.2,16.3,77
2016-03-31,16.6,9.3,0.0,13.4,76
2016-04-01,17.0,10.2,0.0,17.4,73
2016-04-02,14.0,7.8,0.0,26.7,78
2016-04-03,13.4,7.4,0.0,23.4,65
2016-04-04,15.4,7.1,0.0,19.5,67
2016-04-05,18.2,6.8,0.0,16.0,69
2016-04-06,19.5,8.6,0.0,11.3,70
2016-04-07,20.2,10.4,0.0,14.4,70
2016-04-08,21.2,11.0,0.0,10.7,78
2016-04-09,20.7,11.4,0.1,11.8,75
2016-04-10,17.8,14.6,0.0,21.5,75
2016-04-11,17.2,12.7,0.0,16.9,72
2016-04-12,15.8,9.5,0.0,7.5,86
2016-04-13,17.6,9.3,0.0,15.5,84
2016-04-14,20.4,14.1,0.0,20.3,68
2016-04-15,18.7,12.9,0.5,14.0,67
2016-04-16,20.6,11.6,0.0,11.2,71
2016-04-17,20.0,12.0,0.0,15.5,72
2016-04-18,21.5,14.0,0.0,14.8,67
2016-04-19,20.8,14.6,0.0,13.3,73
2016-04-20,22.4,11.5,1.4,32.6,67
2016-04-21,15.2,10.4,1.5,18.8,61
2016-04-22,18.3,9.6,0.0,15.5,52
2016-04-23,17.7,10.6,0.0,13.0,69
2016-04-24,19.5,12.1,1.4,18.5,72
2016-04-25,18.7,13.9,5.8,24.6,73
2016-04-26,16.8,11.0,3.6,21.8,73
2016-04-27,15.7,10.3,0.0,11.3,63
2016-04-28,17.7,10.4,0.0,11.8,69
2016-04-29,18.9,9.9,0.0,15.3,63
2016-04-30,17.1,11.8,0.0,22.8,72
2016-05-01,17.1,11.5,0.0,26.0,72
2016-05-02,17.1,11.9,0.6,19.4,81
2016-05-03,19.7,12.6,4.5,16.5,82
2016-05-04,16.7,11.8,4.8,19.9,84
2016-05-05,15.3,11.5,8.3,15.8,85
2016-05-06,15.9,11.5,0.9,15.1,84
2016-05-07,17.2,9.9,0.0,13.7,80
2016-05-08,18.8,11.6,0.0,16.1,80
2016-05-09,19.5,12.9,0.0,18.8,83
2016-05-10,17.9,13.2,0.0,14.8,80
2016-05-11,18.7,11.9,0.0,8.1,81
2016-05-12,22.1,14.4,0.2,15.3,73
2016-05-13,23.7,18.7,0.1,26.9,70
2016-05-14,23.8,19.0,0.0,26.0,63
2016-05-15,23.3,18.2,1.1,25.3,64
2016-05-16,22.0,17.5,0.0,19.7,70
2016-05-17,17.9,14.3,0.1,19.7,76
2016-05-18,18.4,13.2,0.0,16.8,66
2016-05-19,19.9,11.6,0.0,15.3,64
2016-05-20,22.3,12.9,0.0,17.7,59
2016-05-21,22.6,16.5,0.2,22.0,63
2016-05-22,18.4,15.7,7.2,31.5,79
2016-05-23,20.5,14.2,0.5,17.3,71
2016-05-24,23.0,16.5,0.0,17.4,67
2016-05-25,20.6,17.5,1.4,25.2,65
2016-05-26,19.1,15.4,7.5,25.6,72
2016-05-27,17.9,14.5,14.0,17.3,84
2016-05-28,20.5,14.8,0.0,11.8,79
2016-05-29,22.8,16.5,0.0,18.0,76
2016-05-30,25.0,17.2,0.0,16.9,71
2016-05-31,25.9,20.0,0.0,16.1,64
2016-06-01,24.3,19.0,0.0,10.4,79
2016-06-02,27.5,19.7,0.0,17.2,70
2016-06-03,24.9,17.8,0.0,23.9,79
2016-06-04,23.4,16.9,1.8,12.6,80
2016-06-05,23.3,17.4,0.1,13.4,75
2016-06-06,24.5,16.6,0.0,11.2,71
2016-06-07,20.1,17.1,2.4,32.2,78
2016-06-08,19.5,16.3,0.0,28.7,52
2016-06-09,20.3,16.0,0.0,22.0,55
2016-06-10,22.9,16.0,0.0,21.1,61
2016-06-11,23.9,14.3,0.0,11.8,63
2016-06-12,26.3,17.0,0.0,15.6,59
2016-06-13,27.8,19.7,0.0,15.9,50
2016-06-14,23.5,20.2,0.7,23.9,63
2016-06-15,25.5,18.9,2.2,21.0,71
2016-06-16,26.7,20.9,0.0,15.7,64
2016-06-17,28.8,20.0,0.0,13.2,62
2016-06-18,32.4,21.3,0.0,18.6,50
2016-06-19,31.4,20.9,0.0,21.7,66
2016-06-20,31.0,21.2,0.0,24.5,69
2016-06-21,31.1,22.7,0.0,28.5,68
2016-06-22,29.8,23.0,0.0,29.3,73
2016-06-23,30.1,22.8,0.0,28.6,75
2016-06-24,30.6,23.4,0.0,33.6,71
2016-06-25,28.9,22.9,0.0,34.0,72
2016-06-26,29.7,22.9,0.0,24.1,75
2016-06-27,27.2,23.0,0.0,15.5,78
2016-06-28,27.3,22.1,0.8,13.3,78
2016-06-29,25.4,21.5,3.8,15.5,77
2016-06-30,25.2,21.0,2.5,12.3,82
2016-07-01,28.3,22.6,0.0,12.6,75
2016-07-02,29.3,22.7,0.0,17.6,75
2016-07-03,27.5,22.9,0.0,22.1,79
2016-07-04,29.5,23.1,0.0,23.9,71
2016-07-05,25.8,22.4,1.7,28.1,78
2016-07-06,27.5,21.4,0.0,20.9,57
2016-07-07,27.0,21.7,0.7,25.0,71
2016-07-08,27.3,21.9,0.1,29.3,59
2016-07-09,26.8,20.6,0.0,21.2,54
2016-07-10,26.9,19.9,0.0,26.0,61
2016-07-11,26.9,21.1,0.0,27.3,59
2016-07-12,27.9,21.8,0.0,29.3,63
2016-07-13,28.8,22.2,0.0,18.3,72
2016-07-14,28.1,21.6,0.0,13.9,74
2016-07-15,29.8,20.9,0.0,20.0,70
2016-07-16,32.3,22.3,0.0,20.0,68
2016-07-17,28.6,23.1,0.0,13.8,79
2016-07-18,27.2,23.5,0.4,24.5,62
2016-07-19,26.5,21.2,0.0,26.4,61
2016-07-20,24.6,21.3,0.4,29.2,62
2016-07-21,27.6,20.7,0.0,20.4,54
2016-07-22,29.0,20.4,0.0,17.1,55
2016-07-23,30.1,21.6,0.0,19.2,47
2016-07-24,30.7,21.6,0.0,21.7,58
2016-07-25,29.2,22.5,0.0,29.4,67
2016-07-26,28.8,22.8,0.0,32.3,68
2016-07-27,28.8,23.2,0.0,29.9,69
2016-07-28,29.5,23.3,0.0,28.8,70
2016-07-29,29.8,23.6,0.0,29.0,71
2016-07-30,29.7,23.0,0.3,22.7,74
2016-07-31,31.2,23.0,0.0,24.5,69
2016-08-01,31.3,23.7,0.0,20.0,71
2016-08-02,29.4,23.8,0.0,17.5,79
2016-08-03,29.5,24.2,0.3,24.2,76
2016-08-04,28.6,23.3,0.5,30.3,77
2016-08-05,30.4,24.3,0.0,30.9,74
2016-08-06,29.8,24.2,0.0,26.2,75
2016-08-07,31.3,24.0,0.0,22.3,75
2016-08-08,29.7,24.9,0.0,32.6,80
2016-08-09,30.7,24.9,0.0,32.1,74
2016-08-10,29.8,25.2,0.0,29.0,75
2016-08-11,32.3,24.5,0.0,24.5,72
2016-08-12,28.6,22.2,0.6,36.0,76
2016-08-13,21.8,20.6,10.8,39.9,79
2016-08-14,24.9,21.2,0.0,30.3,51
2016-08-15,26.1,20.4,0.0,33.9,57
2016-08-16,27.5,22.0,0.0,25.2,63
2016-08-17,28.7,21.6,0.0,20.9,66
2016-08-18,29.9,21.7,0.0,27.0,69
2016-08-19,29.3,22.9,0.0,29.0,74
2016-08-20,28.4,23.8,0.0,28.4,76
2016-08-21,28.6,24.0,0.5,21.9,80
2016-08-22,28.2,22.8,0.1,14.9,83
2016-08-23,27.8,23.9,0.4,20.6,81
2016-08-24,26.9,23.2,0.4,26.6,78
2016-08-25,25.2,22.2,2.4,32.6,80
2016-08-26,24.5,21.3,1.0,30.5,76
2016-08-27,25.1,20.4,0.9,27.6,76
2016-08-28,26.3,21.0,0.2,20.6,73
2016-08-29,26.7,21.1,0.1,16.1,74
2016-08-30,26.4,21.2,0.3,12.8,78
2016-08-31,26.0,22.0,1.2,27.8,81
2016-09-01,26.1,21.4,0.0,27.7,58
2016-09-02,25.4,20.8,0.5,31.8,63
2016-09-03,24.9,21.4,0.0,28.6,59
2016-09-04,26.3,20.9,0.0,25.3,63
2016-09-05,26.2,20.4,0.0,18.9,72
2016-09-06,28.6,18.8,0.0,22.7,75
2016-09-07,27.8,22.3,0.0,29.1,75
2016-09-08,28.4,22.2,0.0,24.0,70
2016-09-09,27.9,21.5,0.0,25.0,72
2016-09-10,27.8,21.3,0.0,30.9,66
2016-09-11,26.6,21.6,0.0,32.6,71
2016-09-12,25.7,21.7,0.0,32.4,65
2016-09-13,25.7,21.1,0.2,25.6,61
2016-09-14,25.6,18.7,0.0,12.8,69
2016-09-15,27.4,20.0,0.0,20.1,69
2016-09-16,25.0,20.2,0.0,16.8,60
2016-09-17,26.5,18.4,0.0,14.5,65
2016-09-18,28.9,20.5,0.0,13.0,60
2016-09-19,28.7,20.8,0.0,19.1,64
2016-09-20,25.9,17.9,14.8,26.7,73
2016-09-21,18.6,16.9,5.0,23.4,76
2016-09-22,18.5,14.9,5.0,16.3,77
2016-09-23,17.8,14.3,6.7,20.3,73
2016-09-24,19.3,15.2,0.0,20.1,65
2016-09-25,19.9,16.0,0.5,22.0,69
2016-09-26,19.0,15.3,2.4,19.8,78
2016-09-27,18.9,16.2,11.1,25.6,76
2016-09-28,20.0,15.9,0.5,20.2,69
2016-09-29,21.4,14.5,0.0,12.6,64
2016-09-30,23.4,16.8,0.0,16.5,66
2016-10-01,23.8,18.2,0.0,17.8,77
2016-10-02,22.5,18.2,0.0,13.5,84
2016-10-03,22.7,17.3,0.0,12.6,82
2016-10-04,23.1,17.9,0.4,19.9,81
2016-10-05,18.8,15.9,2.3,22.3,75
2016-10-06,19.3,16.1,0.0,24.0,71
2016-10-07,21.2,15.0,0.0,13.8,80
2016-10-08,20.3,15.1,8.6,24.8,76
2016-10-09,19.0,14.7,0.0,18.1,70
2016-10-10,19.9,15.7,0.0,22.4,70
2016-10-11,22.4,14.8,1.0,12.6,76
2016-10-12,24.0,17.4,0.6,25.0,76
2016-10-13,19.7,15.4,11.2,15.8,69
2016-10-14,17.1,13.3,0.0,23.7,70
2016-10-15,17.8,13.2,0.0,18.8,63
2016-10-16,19.2,14.2,0.2,24.2,73
2016-10-17,16.3,12.8,0.1,39.0,71
2016-10-18,14.0,12.1,0.0,34.7,63
2016-10-19,15.8,12.7,0.5,19.8,64
2016-10-20,17.1,11.1,0.0,24.3,76
2016-10-21,18.4,14.2,0.0,24.5,72
2016-10-22,18.2,12.3,0.0,9.5,82
2016-10-23,19.2,14.9,1.0,17.1,84
2016-10-24,16.6,14.1,0.0,25.8,81
2016-10-25,15.0,13.6,0.0,24.4,68
2016-10-26,15.2,12.4,1.5,20.7,67
2016-10-27,14.5,12.3,0.9,26.1,76
2016-10-28,13.0,12.1,2.4,35.2,71
2016-10-29,12.6,9.7,2.7,30.6,75
2016-10-30,13.7,9.1,0.1,18.8,74
2016-10-31,12.4,9.5,0.4,19.2,66
2016-11-01,10.5,7.4,4.2,21.5,69
2016-11-02,12.4,6.1,0.0,16.9,64
2016-11-03,17.2,11.9,0.0,22.8,55
2016-11-04,15.9,12.6,4.9,18.7,83
2016-11-05,15.8,12.2,0.2,11.7,87
2016-11-06,18.1,11.8,0.0,24.8,82
2016-11-07,20.0,16.9,0.0,31.1,65
2016-11-08,22.5,17.9,0.0,31.1,57
2016-11-09,22.8,17.1,0.2,28.0,55
2016-11-10,19.5,14.4,3.8,33.9,75
2016-11-11,17.9,12.4,3.0,17.9,79
2016-11-12,18.7,10.2,0.0,16.9,76
2016-11-13,17.4,12.8,6.3,32.8,66
2016-11-14,12.2,8.0,0.0,22.9,63
2016-11-15,8.2,7.1,0.7,25.2,66
2016-11-16,7.8,6.0,1.4,24.9,64
2016-11-17,10.5,6.0,0.0,14.4,60
2016-11-18,13.6,5.7,0.0,12.7,65
2016-11-19,15.3,8.7,0.0,15.5,69
2016-11-20,14.6,8.0,0.0,12.9,80
2016-11-21,13.9,10.5,0.0,21.1,82
2016-11-22,13.8,11.1,0.0,21.4,75
2016-11-23,13.3,10.7,0.0,19.7,76
2016-11-24,12.6,10.0,0.0,20.6,75
2016-11-25,12.9,8.3,0.0,10.1,85
2016-11-26,12.8,8.5,0.0,8.9,84
2016-11-27,14.7,6.6,2.4,22.7,81
2016-11-28,13.0,9.6,51.3,23.3,90
2016-11-29,10.1,7.2,35.2,41.2,84
2016-11-30,7.0,5.0,6.5,41.7,67
2016-12-01,5.4,3.7,0.3,29.8,58
2016-12-02,10.0,3.5,1.6,41.9,69
2016-12-03,9.9,4.1,1.3,34.3,60
2016-12-04,8.3,2.0,0.0,14.8,65
2016-12-05,8.1,5.0,0.0,25.3,67
2016-12-06,8.0,3.7,0.0,16.9,76
2016-12-07,8.0,4.4,2.0,32.7,77
2016-12-08,6.2,1.9,0.0,27.1,61
2016-12-09,10.1,3.7,0.0,24.4,66
2016-12-10,10.9,6.3,0.0,21.5,79
2016-12-11,12.1,7.7,0.0,16.3,79
2016-12-12,12.2,8.2,11.2,22.2,73
2016-12-13,8.2,1.4,14.8,39.0,83
2016-12-14,4.4,0.6,2.1,37.6,64
2016-12-15,6.7,2.0,1.8,19.2,69
2016-12-16,4.6,2.5,6.8,27.4,81
2016-12-17,4.9,2.2,3.1,25.3,74
2016-12-18,5.4,1.3,0.0,15.5,71
2016-12-19,6.4,1.4,0.0,13.1,72
2016-12-20,5.8,1.5,3.1,16.5,80
2016-12-21,5.4,3.5,7.7,36.9,83
2016-12-22,6.5,3.5,3.2,37.9,71
2016-12-23,8.2,6.4,5.9,33.3,85
2016-12-24,7.3,5.1,2.3,25.5,82
2016-12-25,7.1,3.8,1.1,17.9,74
2016-12-26,6.8,3.9,4.2,18.4,80
2016-12-27,7.3,2.9,0.9,20.5,75
2016-12-28,6.3,4.2,2.4,27.1,77
2016-12-29,4.7,2.2,27.8,50.8,87
2016-12-30,4.9,1.9,21.7,45.8,90
2016-12-31,4.1,2.0,10.7,22.0,87
2017-01-01,4.2,0.7,4.4,18.2,87
2017-01-02,5.6,0.8,0.0,16.6,80
2017-01-03,8.9,2.9,0.0,23.0,69
2017-01-04,9.5,2.9,0.0,20.6,75
2017-01-05,10.5,5.3,9.0,18.1,82
2017-01-06,12.5,0.9,16.1,33.5,82
2017-01-07,0.6,-4.0,20.4,37.3,81
2017-01-08,-1.9,-4.6,0.0,18.7,80
2017-01-09,-0.2,-4.3,3.9,23.0,86
2017-01-10,3.4,-4.0,3.2,31.1,75
2017-01-11,5.8,0.1,2.0,31.3,80
2017-01-12,7.0,-1.7,18.0,27.6,88
2017-01-13,5.6,-3.4,0.0,13.3,75
2017-01-14,11.8,3.1,0.3,26.6,66
2017-01-15,9.1,3.8,17.7,18.4,89
2017-01-16,6.0,3.1,15.2,25.0,92
2017-01-17,10.2,2.4,7.9,14.7,90
2017-01-18,8.1,5.5,6.4,22.3,94
2017-01-19,8.3,5.3,1.2,30.1,84
2017-01-20,5.1,2.0,6.0,30.3,85
2017-01-21,4.7,-0.5,0.0,15.4,78
2017-01-22,5.9,-1.9,0.0,15.3,86
2017-01-23,7.6,1.1,0.0,22.4,87
2017-01-24,6.9,1.0,0.1,20.0,88
2017-01-25,5.6,1.6,0.7,29.8,82
2017-01-26,2.5,0.2,1.8,31.8,75
2017-01-27,1.1,-1.3,0.7,27.0,70
2017-01-28,4.2,-1.7,0.6,16.4,77
2017-01-29,5.7,-1.2,0.0,16.1,83
2017-01-30,4.5,0.4,0.1,23.5,79
2017-01-31,3.7,-1.3,0.0,19.2,65
2017-02-01,5.9,-3.1,0.0,13.7,64
2017-02-02,7.4,-2.3,0.0,13.3,69
2017-02-03,11.0,1.2,0.0,27.9,71
2017-02-04,12.9,8.2,0.0,28.8,75
2017-02-05,12.2,9.5,5.8,31.6,78
2017-02-06,14.8,7.4,1.8,22.8,81
2017-02-07,15.6,8.1,0.0,19.3,72
2017-02-08,13.7,5.6,1.5,20.5,85
2017-02-09,7.7,5.6,0.3,23.0,85
2017-02-10,5.6,3.5,0.0,30.1,75
2017-02-11,5.5,2.8,0.1,27.3,72
